1.0232252205069464e-05,0.0003728109555331731,0.050564,0.10358841732885087
0.00011105530329002292,0.0040108355213665115,0.0499533,1.127645766596002
0.0010733539227555154,0.037837736933329078,0.0498668,10.648904651634181
1.0280785048396985e-05,0.00036803722276615192,0.0491168,0.1051915257075839
0.00010788240592655746,0.003837268945049396,0.0499539,1.07836255012314
0.0010358668413147955,0.036119017002028686,0.0498752,10.160236697707143
1.0590056114538912e-05,0.00035893232907159898,0.0491679,0.10231807607632187
0.00011216028813630881,0.0037556043006720294,0.0499262,1.05409063795492
0.0010657603149597222,0.034531123003610928,0.0496477,9.7356810289913209
1.0130635572334367e-05,0.00033413423989906566,0.0492901,0.094935513888034784
0.00010714968935078435,0.003491324899897411,0.0499057,0.97947928993775824
0.0010043172680795479,0.030921541270870778,0.0498809,8.6631813539049674
9.0286897266140767e-06,0.00030187877883228355,0.0495285,0.08539838592763882
9.903083623277044e-05,0.0032643341975378873,0.0499554,0.91522911646450567
0.00095833274496391195,0.027911528432394129,0.0499111,7.8002076839075825
9.5612512869730892e-06,0.00031891753337516299,0.04983,0.089671406231110029
9.85766038713913e-05,0.0032384549572056763,0.0499608,0.90778048538976508
0.00090111917211246103,0.023214293247455525,0.0499329,6.4546027648134956
9.0732296978347978e-06,0.00025497159423713817,0.0502847,0.070639171823374605
9.3147500933213415e-05,0.0025740710753737908,0.0499637,0.71722670558264934
0.00087308094725899014,0.017105380505422499,0.0499491,4.6940613188025626
